file_name,Тип документа,Сценарий,Автор (почерк),Отправитель,Получатель,Дата,Место,Тема,Количество полей
00076_L.tif,Рукописное письмо,Запрос информации,OLRY Patrice,M. Patrice OLRY,NNA Assurances,16/07/2006,Kirschnaumen,,6
00078_L.tif,Рукописное письмо,Претензия,PION Laure,PION Laure,Mairie de Menthon StBernard,,,Objet : Réclamation,9
00079_L.tif,Рукописное письмо,Запрос информации,PIETTE Jean-philippe,PIETTE Jean-Philippe,Trésorerie des ¤{impots/impôts}¤,18/07/06,FROLOIS,,6
00077_L.tif,Рукописное письмо,Безответное почтовое письмо,FERRARI David,Ferrari David,France Telephone,,,Objet : Relance de demande d'information,6
00088_L.tif,Рукописное письмо,Изменение персональных данных,POLLET Patrice,Patrice POLLET,Caisse d'Allocations Familiales,17/07/06,Bordeaux,Objet : Nouvelle situation familiale,8
00074_L.tif,Рукописное письмо,Трудности с денежным переводом,BRAND Sandrine,Sandrine Brand,GDF,10/07/06,Froidefontaine,Objet : Demande de remise gracieuse,8
00086_L.tif,Рукописное письмо,Изменение контракта / заказа,DOYEN Christele,Mme Doyen Christèle,Mme Sagnol,09/07/06,Redange,Objet : Commande d'actions Boursières,7
00075_L.tif,Рукописное письмо,Закрытие счёта,ALLAIN Michelle,Michelle ALLAIN,BMP-Banque Mutuelle de Paris,17/07/06,,Objet : fermeture de compte,8
00093_L.tif,Рукописное письмо,Изменение персональных данных,POUJOL Richard,Richard POUJOL,LA REBOUTE,,,Objet : Nouvelles coordonées téléphoniques,6
00095_L.tif,Рукописное письмо,Изменение контракта / заказа,GENDRON Muriel,Gendron Muriel,,26/07/06,Pérouse,,5
00092_L.tif,Рукописное письмо,Запрос информации,MONTAGNON Alain,Alain MONTAGNON,,21/07/06,Grouges Le Bocy,,5
00094_L.tif,Рукописное письмо,Претензия,DELMAS Gilles,DELMAS Gilles,Mairie,,,,5
00089_L.tif,Рукописное письмо,Безответное почтовое письмо,HENRIQUES Joan,HENRIQUES Joan,Banque Société Géniale,,,,6
00096_L.tif,Рукописное письмо,Безответное почтовое письмо,HUMBERT Antoine,HUMBERT Antoine,"Quotidien ""LE PAIN""",28/08/06,Enouville,Objet : lettre de réclamation,8
00091_L.tif,Рукописное письмо,Изменение контракта / заказа,HENRIQUES Joan,HENRIQUES Joan,Les 3 Suifs,25/07/06,Melshein,Objet : Annulation de ma commande,8
00090_L.tif,Рукописное письмо,Изменение контракта / заказа,OLRY Patrice,M. Patrice OLRY,LES 3 SUIFS,23/07/06,Kirschnaumen,,6
00099_L.tif,Рукописное письмо,Изменение контракта / заказа,GENDRON Muriel,Gendron Muriel,,01/08/06,Pérouse,,5
00097_L.tif,Рукописное письмо,Безответное почтовое письмо,HENRIQUES Joan,HENRIQUES Joan,ASSEDIC-Assurance Chomage,28/07/06,Melsheim,Objet : Réclamation du mois dernier restée sans suite,8
00100_L.tif,Рукописное письмо,Претензия,BIANCO Jocelyne,BIANCO Jocelyne,La Reboute,03/08/06,Marspich,,6
00102_L.tif,Рукописное письмо,Запрос информации,POLLET Patrice,POLLET Patrice,NNA Assurances,10/08/06,Talence,Objet :  Demande de rendez-vous avec un conseiller,8
00101_L.tif,Рукописное письмо,Управление страховым случаем,SEBASTIEN Odile,Mme Odile SEBASTIEN,BAAF Assurances,04/08/06,Pontarlier,OBJET : Expertise d'un véhicule accidenté,8
00098_L.tif,Рукописное письмо,Запрос информации,SEBASTIEN Odile,Mme Odile SEBASTIEN,FRANCE TELEPHONE,03/08/06,Pontarlier,OBJET : Demande de catalogue,7
00103_L.tif,Рукописное письмо,Изменение контракта / заказа,COUDERT Severine,Séverine Coudert,Société Géniale,21/06/06,,Objet : Diminution des versements sur mon PEL,7
00106_L.tif,Рукописное письмо,Запрос информации,ARMAND Joel,Mr Joël ARMAND,le Responsable de l'Agence,20/08/06,BONSON,,11
00107_L.tif,Рукописное письмо,Трудности с денежным переводом,REGENT Lionel,Lionel REGENT,Trésorerie des Impôts,21/08/06,,Objet : demande de remise gracieuse.,7
00104_L.tif,Рукописное письмо,Изменение контракта / заказа,MAROLLEAU Yvette,MAROLLEAU Yvette,La Reboute,,,,5
00105_L.tif,Рукописное письмо,Управление страховым случаем,BRICE Laurence,Laurence Brice,NNA Assurances,21/08/06,Joigny,,7
00110_L.tif,Рукописное письмо,Закрытие счёта,MARTINEAU Robert,Martineau Robert,MANIF Assurances,19/08/06,,,6
00108_L.tif,Рукописное письмо,Управление страховым случаем,GRIMAL Henri,Henri GRIMAL,BAAF Assurances,,,,5
00115_L.tif,Рукописное письмо,Управление страховым случаем,MERAND Daniele,Mme Mérand Danièle,,12/08/06,orschwihr,objet : Expertise de mon véhicule Clio-Renault accidenté ¤{debut/début}¤ juillet 2006.,7
00112_L.tif,Рукописное письмо,Запрос информации,PAUL Isabelle,PAUL Isabelle,MANIF Assurances,17/08/06,GRAND CHARMONT,,6
00113_L.tif,Рукописное письмо,Запрос информации,PERRAUD Stephane,Mr PERRAUD Stéphane,Sépa FR téléphonie,15/08/06,OTTROTT,objet : demande de catalogue des produits proposés,8
00116_L.tif,Рукописное письмо,Претензия,ALLANIC Catherine,Mme ALLANIC Catherine,Sépa FR téléphonie,08/08/06,Eircheville,Objet : Demande de Remboursement,8
00111_L.tif,Рукописное письмо,Управление страховым случаем,RENOU Noemie,Reneu Noémie,,17/08/06,Flavigny,,5
00114_L.tif,Рукописное письмо,Изменение контракта / заказа,JUSTINE Justine,JUSTIME Justine,Les 3 Suifs,15/08/06,Luneville,Objet : Modification Commande,8
00109_L.tif,Рукописное письмо,Закрытие счёта,FRADET Mireille,Madame FRADET Mireille,Monsieur le directeur,21/08/06,Monswiller,Objet : fermeture de compte bancaire.,10
00124_L.tif,Рукописное письмо,Запрос информации,GOMIS Camille,Mme Camille GOMIS,NNA Assurances,08/08/06,Allain,Objet : Contrat assurance auto,9
00122_L.tif,Рукописное письмо,Безответное почтовое письмо,SOUSA Erwan,Erwan SOUSA,"Bimestriel ""Charité Beiste""",18/08/06,Weitbruck,Objet : demande de ¤{resiliation/résiliation}¤,8
00123_L.tif,Рукописное письмо,Безответное почтовое письмо,GOMIS Camille,,Service des réclamations\nBof Telecom,10/08/06,Allain,Objet : Relance de courrier sans réponse,9
00117_L.tif,Рукописное письмо,Запрос информации,VANEL Myriam,Vanel Myriam,NAIF Assurances,03/08/06,Nogent s/Marne,Objet : Demande de documentation\nconcernant les contrats d'assurance habitation,9
00121_L.tif,Рукописное письмо,Изменение контракта / заказа,PONS Franck,Franck PONS,Société Géniale,,,,6
00120_L.tif,Рукописное письмо,Запрос информации,NICOT Hakim,Hakim NICOT,BAAF Assurances,11/08/06,Ilvange,Objet : Demande d'information concernant les\ncontrats d'assurance auto,8
00118_L.tif,Рукописное письмо,Изменение контракта / заказа,SEBASTIEN Odile,Mme Odile SEBASTIEN,Trésorerie des Impôts,18/08/06,Pontarlier,,6
00119_L.tif,Рукописное письмо,Закрытие счёта,RICHARD Patricia,RICHARD Patricia,MANIF Assurances,17/08/06,,Objet : résiliation d'assurance auto,7
00135_L.tif,Рукописное письмо,Открытие счёта,BARRE Corinne,Bane Corinne,"Mensuel ""Fleurs et Merguez""",23/08/06,Colmey,,7
00136_L.tif,Рукописное письмо,Трудности с денежным переводом,AUPETIT Florence,AUPETIT Florence,BOF Telecom,24/08/06,Selongey,,6
00126_L.tif,Рукописное письмо,Безответное почтовое письмо,SALHI Isabelle,SALHI Isabelle,"Hebdomadaire ""Top Coule!""",21/08/06,Gripport,Objet : Demande de\nrésiliation,7
00131_L.tif,Рукописное письмо,Запрос информации,DAGUET Alexis,DAGLET Alexis,CAF. CAISSE D'ALLOCATIONS\n¤{FAMILLIALES/FAMILIALES}¤,,,,5
00129_L.tif,Рукописное письмо,Запрос информации,LEMAITRE Claire,Claire LEMAITRE,NAIF Assurances,22/08/06,Donjeux,,7
00140_L.tif,Рукописное письмо,Изменение контракта / заказа,DAGUET Alexis,DAGUET ALEXIS,¤{TRESORIE/TRESORERIE}¤ DES IMPOTS,,,,5
00130_L.tif,Рукописное письмо,Управление страховым случаем,BRICE Laurence,Laurence Brice,Manif Assurances,22/08/06,Munster,,6
00139_L.tif,Рукописное письмо,Запрос информации,BRICE Laurence,Laurence Brice,Manif Assurances,26/08/06,Munster,,6
00133_L.tif,Рукописное письмо,Открытие счёта,GALERA Claire,Claire GALERA,Banque Debit Lyonnais,20/08/06,Hirschland,Objet : Demande de renseignements,7
00125_L.tif,Рукописное письмо,Изменение контракта / заказа,GOMIS Camille,Madame Camille GOMIS,Madame la Directrice,10/08/06,Allain,Objet : Changement de modèle commandé,10
00127_L.tif,Рукописное письмо,Изменение контракта / заказа,JOSSE Michael,JOSSE Michael,BMP-Banque Mutuelle de PARIS,,,Objet : Commande d'actions pour\nun montant de 1500 euros.,7
00138_L.tif,Рукописное письмо,Закрытие счёта,DELABRE Rene,DELABRE René,NAIF Assurance,22/08/06,Pierlas,Objet : Résiliation d'assurance auto\nNPYCE 74,7
00134_L.tif,Рукописное письмо,Запрос информации,CARIOU Eddy,Mr CARIOU EDDY,NAIF ASSURANCES,12/08/06,HANSURNIED,,7
00128_L.tif,Рукописное письмо,Безответное почтовое письмо,SEVESTRE Morgane,SEVESTRE Morgane,"Hebdomadaire ""TOPCoule!""",22/08/2006,Oberschaeffolsheim,Objet : Ma réclamation du mois dernier est restée sans suite,8
00132_L.tif,Рукописное письмо,Изменение контракта / заказа,VERGNES Stephane,VERGNES Stephane,Banque Crédit Populaire,20/08/06,,,7
00137_L.tif,Рукописное письмо,Закрытие счёта,BAUDIN Oceane,Océane Baudin,,21/08/06,Paris,,4
00146_L.tif,Рукописное письмо,Запрос информации,FRADET Mireille,Madame FRADET Mireille,Magazine DEO,,,Objet : Demande de précisions sur ma dernière facture,11
00143_L.tif,Рукописное письмо,Запрос информации,ALPHONSE Jean-luc,ALPHONSE Jean-Luc,La Poste,24/08/2006,Legmen,Objet : demande de rendez-vous avec conseiller,11
00155_L.tif,Рукописное письмо,Безответное почтовое письмо,LAUNAY Valentine,Valentine LAUNAY,Brouille telecom,,,objet : réclamation,6
00148_L.tif,Рукописное письмо,Закрытие счёта,SEVESTRE Morgane,SEVESTRE Morgane,NNA Assurances,28/08/06,Oberschaeffolsheim,Objet : Résiliation d'assurance habitation,11
00156_L.tif,Рукописное письмо,Изменение контракта / заказа,VILLARD Denis,Denis VILLARD,Banque Débit Lyonnais,,,Objet : Commande d'actions boursières,7
00153_L.tif,Рукописное письмо,Изменение персональных данных,LANDREAU Karim,LANDREAU Karim,TOPCOULE !,31/08/2006,HOUDEMONT,Objet : nouvelles coordonnées bancaires,8
00149_L.tif,Рукописное письмо,Трудности с денежным переводом,OLRY Patrice,M. Patrice OLRY,Banque Débit Lyonnais,22/08/06,Kirschnaumen,,6
00142_L.tif,Рукописное письмо,Закрытие счёта,LEMAITRE Claire,Claire LEMAITRE,BAAF ASSURANCES,24/08/06,Donjeux,,7
00152_L.tif,Рукописное письмо,Изменение контракта / заказа,MARTINEZ Sebastien,MARTINEZ Sébastien,Banque Société Géniale,24/08/2006,,objet : augmentation des quantités d'actions boursières commandées,7
00150_L.tif,Рукописное письмо,Изменение персональных данных,SALESSE Cyril,SALESSE Cyril,LES 3 SUIFS,25/01/2006,,Objet : Nouvelles coordonnées bancaires,7
00145_L.tif,Рукописное письмо,Изменение персональных данных,JOSSE Michael,Mr Michael JOSSE,"Quotidien ""Le Pain""",20/08/06,Eckartswiller,,6
00147_L.tif,Рукописное письмо,Безответное почтовое письмо,GALERA Claire,Claire GALERA,Mairie,24/08/06,Hirschland,,7
00151_L.tif,Рукописное письмо,Безответное почтовое письмо,SCHMITT Faiza,SCHMITT Faiza,BANQUE DEBIT LYONNAIS,28/08/2006,Signes,objet : Réclamation-,7
00154_L.tif,Рукописное письмо,Запрос информации,PIMONT Josiane,Josiane PIMONT,NNA Assurances,28/10/2006,Steinbach,,7
00141_L.tif,Рукописное письмо,Управление страховым случаем,REGENT Lionel,Lionel REGENT,NAIF-ASSURANCES,22/08/06,,,6
00144_L.tif,Рукописное письмо,Безответное почтовое письмо,ARMAND Joel,Monsieur Joël ARMAND,FRANCE TELEPHONE,23/08/06,BONSON,,8
00167_L.tif,Рукописное письмо,Открытие счёта,DEMESY Jocelyne,DEMESY Jocelyne,Banque Crédit populaire,,,,5
00161_L.tif,Рукописное письмо,Запрос информации,DA SILVA Cassandra,DA SILVA Casandra,NNA Assurances,28/08/2006,Hochstatt,Objet : Demande de ¤{precisions/précisions}¤ sur dernière facture,8
00160_L.tif,Рукописное письмо,Трудности с денежным переводом,BOURREAU Muguette,Huguette BOURREAU,LES 3 SUIFS,28/08/2006,Falck,Objet : Demande d'échelonnement,8
00158_L.tif,Рукописное письмо,Управление страховым случаем,GRIMAL Henri,Henri Griral,NNA Assurances,,,,5
00172_L.tif,Рукописное письмо,Управление страховым случаем,MERAND Daniele,Merand Danièle,NNA Assurances,27/08/2006,Orschwihr,,6
00170_L.tif,Рукописное письмо,Изменение контракта / заказа,CARIOU Eddy,Cariou Eddy,Mr Henus,27/08/2006,Han sur Nied,,6
00159_L.tif,Рукописное письмо,Закрытие счёта,POLLET Patrice,Patrice POLLET,NAIF Assurances,23/08/2006,Bordeaux,Objet : Résiliation d'assurance auto.,11
00157_L.tif,Рукописное письмо,Управление страховым случаем,COUDERT Severine,Séverine Coudert,NNA Assurances,28/10/2006,Soppe,Objet : Expertise de mon véhicule\naccidenté.,8
00168_L.tif,Рукописное письмо,Изменение контракта / заказа,PAUL Isabelle,PAUL Isabelle,Les 3 Suifs,31/08/2006,Grand Charmont,,6
00162_L.tif,Рукописное письмо,Закрытие счёта,HUMBERT Antoine,Humbert Antoine,MANIF Assurances,29/08/2006,Errouville,Objet : Résiliation d'assurance habitation,8
00169_L.tif,Рукописное письмо,Изменение персональных данных,MAROLLEAU Yvette,MAROLLEAU Yvette,MANIF Assurances,,,,6
00174_L.tif,Рукописное письмо,Закрытие счёта,DUBAIL Sonia,DUBAIL Sonia,NNA Assurances,,,Objet : Résiliation d'assurance auto,7
00163_L.tif,Рукописное письмо,Запрос информации,LASSUS Christina,LASSUS Christine,A.S.S.E.D.I.C,28/08/2006,Rosenwiller,Objet : demande de RDS,8
00164_L.tif,Рукописное письмо,Претензия,BRANCHEREAU Romuald,Branchereau Romuald,Mairie,20/08/2006,Courtelevant,Objet : nuisances sonores,7
00166_L.tif,Рукописное письмо,Претензия,ROSSO Alan,Rosso Alan,,,,,4
00173_L.tif,Рукописное письмо,Изменение персональных данных,JUSTINE Justine,JUSTINE Justine,NNA Assurances,31/08/2006,Lunéville,Objet : Nouvelles coordonnées téléphoniques,7
00165_L.tif,Рукописное письмо,Безответное почтовое письмо,HERRERO Matthieu,HERRERO Mathieu,"Mensuel ""Fleurs & Merguez""",,,,5
00176_L.tif,Рукописное письмо,Изменение персональных данных,AUTRET Mounir,AUTRET Mounir,ANPE - Agence Nationale Pour l'Emploi,,,OBJET : Changement de situation familiale.,6
00171_L.tif,Рукописное письмо,Изменение контракта / заказа,ALLANIC Catherine,Allanic Catherine,La Reboute,23/08/2006,Eincheville,Objet : Augmentation de la quantité de chaussettes commandées,7
00175_L.tif,Рукописное письмо,Изменение контракта / заказа,PERRAUD Stephane,PERRAUD Stéphane,Les 3 suifs,17/08/2006,OTTROT,objet : commande,10
00184_L.tif,Рукописное письмо,Трудности с денежным переводом,JOUENNE Colette,JOUENNE Colette,GDF,,,Objet : demande de remise gracieuse,8
00180_L.tif,Рукописное письмо,Изменение контракта / заказа,SION Ines,SION Ines,La Reboute,04/09/2006,Dannemarie,,6
00178_L.tif,Рукописное письмо,Закрытие счёта,GASCHET Christiane,GASCHET Christiane,,29/08/2006,,,6
00187_L.tif,Рукописное письмо,Претензия,BARRE Corinne,Corinne BARRE,SEPAFR Téléphonie,05/08/2006,Colmey,Objet : suite livraison no 4012,9
00190_L.tif,Рукописное письмо,Изменение персональных данных,REGENT Lionel,Lionel REGENT,BROUILLE TELECOM,04/09/2006,St Etienne de Tinée,Objet : changement d'adresse.,7
00177_L.tif,Рукописное письмо,Изменение контракта / заказа,EUSTACHE Etienne,,La Reboute,01/09/2006,Giromagny,,8
00181_L.tif,Рукописное письмо,Запрос информации,MIGNON Matheo,Matheo Mignon,,04/09/2006,Frouzins,,5
00193_L.tif,Рукописное письмо,Изменение персональных данных,MICHEL Enzo,MICHEL Enzo,MANIF Assurances,03/09/2006,,Objet : Nouvelles coordonnées téléphoniques,7
00189_L.tif,Рукописное письмо,Изменение контракта / заказа,LEMAITRE Claire,Claire LEMAITRE,Les 3 SUIFS,06/09/2006,Donjeux,,6
00191_L.tif,Рукописное письмо,Закрытие счёта,SERRA Flavio,Flavio SERRA,NAIF Assurances,10/10/2005,Laquenexy,,6
00192_L.tif,Рукописное письмо,Безответное почтовое письмо,BRAND Sandrine,Sandrine BRAND,Mr DUPOND,20/08/2006,Froidefontaine,Objet : Relance de ¤{courier/courrier}¤\nsans réponse,7
00195_L.tif,Рукописное письмо,Запрос информации,BRICE Laurence,Laurence Brice,NAIF Assurances,06/09/2006,Munster,,7
00183_L.tif,Рукописное письмо,Запрос информации,BIANCO Jocelyne,BIANCO Jocelyne,NNA Assurances,03/09/2006,Marspide,,7
00186_L.tif,Рукописное письмо,Изменение контракта / заказа,RICHARD Patricia,Richard Patricia,LES 3 SUIFS,04/09/2006,,Objet : Modification de commande : Augmentation (x2) des quantités\nde CD vierges commandées.,7
00182_L.tif,Рукописное письмо,Безответное почтовое письмо,DELVAL Viviane,Viviane DELVAL,France Téléphone,01/09/2006,,Objet : réclamation restée sans suite.,7
00194_L.tif,Рукописное письмо,Открытие счёта,ALPHONSE Jean-luc,ALPHONSE Jean-Luc,"Bimestriel ""Charité Bushido""",07/09/2006,,Objet : demande d'abonnement,7
00179_L.tif,Рукописное письмо,Открытие счёта,CHARBONNIER Virginie,Virginie CHARBONNIER,"Magasine ""DEO""",03/09/2006,Quatrenheim,objet : abonnement,7
00185_L.tif,Рукописное письмо,Трудности с денежным переводом,BON Romain,Bon Romain,Trésorerie des impôts,,,,5
00188_L.tif,Рукописное письмо,Изменение контракта / заказа,ARMAND Joel,Joël ARMAND,LA REBOUTE,05/09/2006,BONSON,,8
00198_L.tif,Рукописное письмо,Изменение персональных данных,LEPLAT Lisa,Leplat Lisa,Banque Debit Lyonnais,,,,5
00204_L.tif,Рукописное письмо,Изменение контракта / заказа,ROSSO Alan,Rosso Alan,La Redoute,11/09/2006,,,6
00206_L.tif,Рукописное письмо,Безответное почтовое письмо,GALERA Claire,Claire GALERA,Magasine DEO,08/09/2006,Hirschland,,6
00208_L.tif,Рукописное письмо,Безответное почтовое письмо,HUMBERT Antoine,HUMBERT Antoine,BMP - Banque Mutuelle de Paris,11/09/2006,Errauville,Objet : demande de résiliation,8
00207_L.tif,Рукописное письмо,Изменение контракта / заказа,HAVET Romain,Romain HAVET,La Reboute,06/09/2006,Tucquegnieux,,6
00201_L.tif,Рукописное письмо,Изменение контракта / заказа,GRIMAL Henri,Henri GRIMAL,BMP Banque Mutuelle de Paris,,,,5
00210_L.tif,Рукописное письмо,Открытие счёта,POUJOL Richard,POUJOL Richard,,08/09/2006,VAL D'AJOL,Objet : Abonnement,6
00213_L.tif,Рукописное письмо,Управление страховым случаем,ROULLEAU Adrien,ROULLEAU Adrien,Service Sinistres NAIF Assurances,29/08/2006,,Objet : Déclaration sinistre,7
00212_L.tif,Рукописное письмо,Закрытие счёта,PONS Franck,Franck PONS,Société Géniale,,,,6
00205_L.tif,Рукописное письмо,Управление страховым случаем,REGNAULT Isabelle,Regnault Isabelle,Monsieur le responsable,11/09/2006,,,7
00211_L.tif,Рукописное письмо,Претензия,GOMIS Camille,Camille Gomis,Service Environnement MAIRIE,08/09/2006,Allain,Objet : nuuisances sonores,8
00197_L.tif,Рукописное письмо,Изменение контракта / заказа,GOMIS Camille,Camille GOMIS,Les 3 Suifs,07/09/2006,Allain,Objet : Modification de la commande,10
00209_L.tif,Рукописное письмо,Изменение контракта / заказа,PION Laure,PION Laure,Les 3 Suifs,,,,7
00196_L.tif,Рукописное письмо,Управление страховым случаем,DAGUET Alexis,DAGUET ALEXIS,MANIF ASSURANCE,,,,5
00199_L.tif,Рукописное письмо,Претензия,BLONDELLE Martine,Martine BLONDELLE,BOF Télécom,05/09/2006,,,7
00202_L.tif,Рукописное письмо,Изменение персональных данных,PLANTIER Arlette,PLANTIER Arlette,Banque Débit Lyonnais,,,,7
00203_L.tif,Рукописное письмо,Запрос информации,PALACIOS Armelle,Armelle PALACIOS,ASSEDICS Assurance Chômage,10/09/2006,,Objet : Renseignement sur les horaires d'accueil du public,7
00200_L.tif,Рукописное письмо,Безответное почтовое письмо,VILLARD Denis,Denis VILLARD,MANIF ASSURANCES,09/09/2006,Pfaffenhoffen,,6
00225_L.tif,Рукописное письмо,Открытие счёта,CHANAL Lise,CHANAL Lise,,11/09/2006,Oudrenne,,5
00215_L.tif,Рукописное письмо,Запрос информации,GALOPIN Maryse,Maryse GALOPIN,NNA Assurances,07/09/2006,Evry,Objet : demande d'information\nsur les contrats auto,8
00216_L.tif,Рукописное письмо,Трудности с денежным переводом,STEINER Cecile,Cecile STEINER,NAIF Assurances,07/09/2006,La Celle,,8
00231_L.tif,Рукописное письмо,Изменение персональных данных,LAUNAY Valentine,LAUNAY Valentine,NAIF Assurances,,,Objet : nouvelles coordonnées bancaires,6
00222_L.tif,Рукописное письмо,Изменение контракта / заказа,LEMAITRE Claire,CLAIRE LEMAITRE,LA REBOUTE,13/09/2006,Donjeux,,6
00223_L.tif,Рукописное письмо,Безответное почтовое письмо,PIMONT Josiane,Josiane PIMONT,Brouille Telecom,08/09/2006,,,7
00217_L.tif,Рукописное письмо,Открытие счёта,SCHMITT Faiza,Faiza SCHMITT,FRANCE TÉLÉPHONE,11/09/2006,Signes,Objet : Demande de Renseignements,7
00229_L.tif,Рукописное письмо,Управление страховым случаем,LUCAS Danielle,Danièle Lucas,NNA Assurances,,,,5
00219_L.tif,Рукописное письмо,Открытие счёта,MARTINEZ Sebastien,MARTINEZ Sébastien,Banque Crédit Populaire,12/09/2006,,,6
00230_L.tif,Рукописное письмо,Закрытие счёта,PORTE Virginie,Virginie Porte,NNA Assurances,12/09/2006,Hangebieten,,6
00221_L.tif,Рукописное письмо,Изменение контракта / заказа,HOUEL Josiane,Josiane HOUEL,Les 3 Suifs,22/08/2006,,,6
00218_L.tif,Рукописное письмо,Безответное почтовое письмо,BON Romain,Bon Romain,NAIF Assurances,,,,5
00226_L.tif,Рукописное письмо,Управление страховым случаем,REGENT Lionel,Lionel REGENT,MANIF ASSURANCES,12/09/2006,St Etienne de Tinée,Objet : sinistre du 11 septembre 2006,7
00232_L.tif,Рукописное письмо,Управление страховым случаем,MAROLLEAU Yvette,MAROLLEAU Yvette,NAIF Assurances,,,,5
00228_L.tif,Рукописное письмо,Безответное почтовое письмо,DEMESY Jocelyne,Demesy Jocelyne,"Quotidien ""le pain""",,,,5
00220_L.tif,Рукописное письмо,Открытие счёта,LASSUS Christina,LASSUS Christina,Sépa FR Téléphonie,12/09/2006,Rosenwiller,objet : ouverture d'1 compte,8
00214_L.tif,Рукописное письмо,Безответное почтовое письмо,STARCK Monique,STARCK Monique,SépaFR Téléphonie,31/07/2006,Rambervillers,"Objet : Demande d'information,",8
00224_L.tif,Рукописное письмо,Запрос информации,ELISABETH David,ELISABETH David,LES 3 Suifs,,,"Objet : Demande de catalogue des produits proposés,",6
00227_L.tif,Рукописное письмо,Изменение контракта / заказа,HERRERO Matthieu,HERRERO Mathieu,la Reboute,,,,5
00238_L.tif,Рукописное письмо,Изменение контракта / заказа,LEMAITRE Claire,CLAIRE LEMAITRE,BMP - BANQUE MUTUELLE DE PARIS,15/09/2006,Donjeux,,6
00251_L.tif,Рукописное письмо,Изменение персональных данных,DEMESY Jocelyne,Demesy Jocelyne,"Mensuel ""fleurs & merguez""",,,,5
00239_L.tif,Рукописное письмо,Запрос информации,BON Romain,Bon Romain,BAAF Assurances,,,,5
00246_L.tif,Рукописное письмо,Управление страховым случаем,JAILLET Iris,Jaillet Iris,NNA Assurances,13/09/2006,Domfessel,objet : indemnisation-dégât des eaux,7
00250_L.tif,Рукописное письмо,Изменение контракта / заказа,MAROLLEAU Yvette,MAROULEAU Yvette,La Reboute,,,,5
00247_L.tif,Рукописное письмо,Изменение контракта / заказа,SERRA Flavio,Flavio SERRA,Les 3 Suifs,,,,5
00241_L.tif,Рукописное письмо,Изменение контракта / заказа,DAGUET Alexis,DAGUET ALEXIS,BMP - BANQUE MUTUELLE DE PARIS,,,,5
00237_L.tif,Рукописное письмо,Закрытие счёта,HUMBERT Antoine,HUMBERT Antoine,Banque Société Géniale,15/09/2009,Errouville,Objet : Fermeture de compte,8
00235_L.tif,Рукописное письмо,Закрытие счёта,DOYEN Christele,Doyen Christèle,Banque Débit Lyonnais,06/09/2006,,Objet : Fermeture de compte,9
00245_L.tif,Рукописное письмо,Управление страховым случаем,GASCHET Christiane,Christiane GASCHET,,14/09/2006,,,6
00236_L.tif,Рукописное письмо,Запрос информации,TOMAS Jocelyne,Tomas Jocelyne,BAAF Assurances,15/09/2006,Lutzelhouse,objet : Demande de documentation\nAssurance vie.,8
00234_L.tif,Рукописное письмо,Изменение контракта / заказа,SEVESTRE Morgane,SEVESTRE Morgane,Trésorerie des impots,13/09/2006,Oberschaeffolsheim,Objet : Demande de mensualisation de l'impôt sur\nle revenu.,8
00249_L.tif,Рукописное письмо,Изменение контракта / заказа,SION Ines,SION Ines,La Reboute,17/09/2006,Dannemarie,,7
00252_L.tif,Рукописное письмо,Претензия,HERRERO Matthieu,HERRERO Mathieu,Police municipale,,,,5
00248_L.tif,Рукописное письмо,Открытие счёта,PIMONT Josiane,Josiane PIMONTQ,France Téléphone,15/09/2006,Steinbach,,7
00233_L.tif,Рукописное письмо,Закрытие счёта,PELLERIN Sonia,Sonia PELLERIN,N.N.A ASSURANCES,12/09/2006,,Catégorie : Fermeture de compte\nObjet : Résiliation d'assurance habitation,9
00244_L.tif,Рукописное письмо,Запрос информации,JOSSE Michael,Michael JOSSE,BAAF Assurance,13/09/2006,Eckartswiller,,6
00243_L.tif,Рукописное письмо,Безответное почтовое письмо,FRADET Mireille,FRADET Mireille,Monsieur le directeur,14/09/2006,Monswiller,Objet: Relance de courrier sans réponse.\nRefer : Référence client PKGHE01\nMa lettre du 2 Août 2006.,9
00242_L.tif,Рукописное письмо,Изменение контракта / заказа,ROSSO Alan,Rosso Alan,Banque Débit lyonnais,14/09/2006,,,6
00240_L.tif,Рукописное письмо,Изменение контракта / заказа,BRICE Laurence,Laurence Brice,Banque crédit populaire,13.09.06,Munster,,6
00261_L.tif,Рукописное письмо,Безответное почтовое письмо,VILLARD Denis,Denis VILLARD,,16/09/2006,,Objet : Demande de résiliation (relance),6
00260_L.tif,Рукописное письмо,Изменение контракта / заказа,LARROQUE Nathalie,LARROQUE Nathalie,Les 3 Suifs,18/09/2006,Mathay,Objet : changement de couleur du modèle commandé.,7
00257_L.tif,Рукописное письмо,Управление страховым случаем,CARIOU Eddy,CARIOU EDDY,BAAF ASSURANCES,17/09/2006,Han sur Nied,Mme Monsieur,7
00264_L.tif,Рукописное письмо,Претензия,FOSSEY Florent,Fossey Florent,Service Clients BOF Télécom,11/09/2006,Mercy le bas,,6
00262_L.tif,Рукописное письмо,Трудности с денежным переводом,POLLET Patrice,POLLET Patrice,Univers Sale Mobile,17/09/2006,Bordeaux,Objet : Demande d'échelonnement,10
00269_L.tif,Рукописное письмо,Запрос информации,JUSTINE Justine,JUSTINE Justine,MANIF ASSURANCES,16/09/2006,Lunéville,,6
